"TOA5","WetSedge_CR23XPB_9","","","","","","Soil"
"TIMESTAMP","RECORD","NP_sur_AVG","NP_5cm_AVG","NP_10cm_AVG","NP_25cm_AVG","GH_sur_AVG","GH_5cm_AVG","GH_10cm_AVG","GH_25cm_AVG","N_sur_AVG","N_5cm_AVG","N_10cm_AVG","N_25cm_AVG","P_sur_AVG","P_5cm_AVG","P_10cm_AVG","P_25cm_AVG","CT_sur_AVG","CT_5cm_AVG","CT_10cm_AVG","CT_25cm_AVG","Battery_V_AVG","Paneltemp_AVG"
"TS","RN","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"2024-04-01 12:00:00",13141,-5.584,-5.813,-5.669,-5.383,-2.579,-2.611,-2.595,-2.46,-1.874,-1.892,-1.943,-1.702,-7.603,-7.572,-7.159,-7.005,-4.599,-4.67,-4.387,-4.285,13.8,-18.51
"2024-04-01 15:00:00",13142,-5.139,-5.393,-5.255,-4.971,-2.172,-2.219,-2.211,-2.067,-1.502,-1.536,-1.49,-1.257,-7.186,-7.139,-6.736,-6.587,-4.204,-4.255,-4.007,-3.904,13.74,-14.85
"2024-04-01 18:00:00",13143,-5.39,-5.643,-5.427,-5.125,-2.51,-2.511,-2.47,-2.255,-1.904,-1.893,-1.704,-1.431,-7.345,-7.256,-7.027,-6.83,-4.412,-4.386,-4.333,-4.176,13.72,-15.48
"2024-04-01 21:00:00",13144,-6.03,-6.26,-5.936,-5.612,-3.227,-3.159,-3.062,-2.778,-2.659,-2.582,-2.326,-1.998,-7.867,-7.744,-7.719,-7.461,-4.969,-4.864,-5.021,-4.805,13.19,-22.59
"2024-04-02 00:00:00",13145,-6.142,-6.358,-5.988,-5.654,-3.356,-3.263,-3.151,-2.841,-2.765,-2.671,-2.439,-2.089,-7.944,-7.813,-7.849,-7.565,-5.045,-4.918,-5.119,-4.889,12.76,-28.31
"2024-04-02 03:00:00",13146,-6.049,-6.23,-5.803,-5.456,-3.23,-3.1,-2.962,-2.641,-2.577,-2.454,-2.357,-1.982,-7.811,-7.685,-7.74,-7.421,-4.87,-4.748,-4.939,-4.698,12.56,-32.36
"2024-04-02 06:00:00",13147,-5.964,-6.136,-5.744,-5.394,-2.98,-2.886,-2.773,-2.519,-2.211,-2.123,-2.297,-1.937,-7.814,-7.713,-7.538,-7.243,-4.734,-4.704,-4.654,-4.458,12.49,-29.91
"2024-04-02 09:00:00",13148,-5.757,-5.952,-5.62,-5.275,-2.74,-2.694,-2.604,-2.382,-1.973,-1.922,-2.088,-1.755,-7.73,-7.641,-7.32,-7.041,-4.584,-4.592,-4.444,-4.276,12.87,-26.06
"2024-04-02 12:00:00",13149,-5.461,-5.717,-5.53,-5.209,-2.398,-2.445,-2.42,-2.285,-1.616,-1.655,-1.784,-1.532,-7.69,-7.63,-7.017,-6.806,-4.451,-4.551,-4.165,-4.064,13.84,-18.63
"2024-04-02 15:00:00",13150,-5.549,-5.846,-5.661,-5.325,-2.561,-2.614,-2.589,-2.417,-1.85,-1.888,-1.834,-1.586,-7.823,-7.719,-7.165,-6.934,-4.605,-4.646,-4.369,-4.237,13.79,-14.82
"2024-04-02 18:00:00",13151,-5.825,-6.129,-5.865,-5.511,-2.918,-2.919,-2.861,-2.622,-2.261,-2.247,-2.086,-1.8,-8.03,-7.892,-7.502,-7.221,-4.86,-4.829,-4.731,-4.538,13.82,-15.78
"2024-04-02 21:00:00",13152,-6.164,-6.468,-6.098,-5.726,-3.408,-3.341,-3.238,-2.907,-2.83,-2.756,-2.385,-2.047,-8.26,-8.08,-7.944,-7.603,-5.18,-5.043,-5.215,-4.956,13.33,-22.4
"2024-04-03 00:00:00",13153,-6.051,-6.315,-5.92,-5.532,-3.211,-3.121,-3.004,-2.681,-2.538,-2.437,-2.296,-1.943,-8.11,-7.96,-7.78,-7.429,-4.985,-4.884,-4.967,-4.706,12.88,-26.53
"2024-04-03 03:00:00",13154,-5.777,-6.016,-5.653,-5.267,-2.786,-2.724,-2.621,-2.359,-2.001,-1.931,-2.033,-1.694,-7.853,-7.744,-7.381,-7.055,-4.641,-4.642,-4.497,-4.285,12.63,-23.65
"2024-04-03 06:00:00",13155,-5.721,-5.977,-5.702,-5.329,-2.65,-2.65,-2.586,-2.385,-1.839,-1.833,-1.958,-1.659,-7.89,-7.805,-7.258,-6.973,-4.627,-4.7,-4.387,-4.229,12.53,-16.38
"2024-04-03 09:00:00",13156,-5.862,-6.149,-5.867,-5.487,-2.838,-2.843,-2.779,-2.542,-2.082,-2.071,-2.092,-1.784,-8.07,-7.961,-7.444,-7.149,-4.819,-4.839,-4.615,-4.432,12.84,-12
"2024-04-03 12:00:00",13157,-5.861,-6.166,-5.892,-5.502,-2.867,-2.874,-2.806,-2.554,-2.13,-2.117,-2.085,-1.786,-8.11,-8,-7.477,-7.169,-4.859,-4.866,-4.663,-4.467,13.67,-9.16
"2024-04-03 15:00:00",13158,-5.757,-6.082,-5.798,-5.405,-2.803,-2.805,-2.737,-2.467,-2.078,-2.058,-1.969,-1.669,-7.937,-7.838,-7.387,-7.088,-4.786,-4.773,-4.609,-4.4,13.67,-8.04
"2024-04-03 18:00:00",13159,-5.707,-6.024,-5.741,-5.343,-2.788,-2.785,-2.71,-2.417,-2.074,-2.047,-1.906,-1.598,-7.757,-7.65,-7.325,-7.039,-4.744,-4.703,-4.591,-4.368,13.67,-7.412
"2024-04-03 21:00:00",13160,-6.01,-6.305,-6.007,-5.609,-3.134,-3.117,-3.028,-2.704,-2.441,-2.39,-2.2,-1.876,-7.948,-7.825,-7.621,-7.342,-5.036,-4.971,-4.938,-4.687,13.29,-9.84
"2024-04-04 00:00:00",13161,-5.925,-6.195,-5.914,-5.523,-3.028,-3.005,-2.92,-2.613,-2.299,-2.246,-2.129,-1.808,-7.791,-7.701,-7.478,-7.225,-4.921,-4.888,-4.806,-4.572,12.88,-10.37
"2024-04-04 03:00:00",13162,-5.957,-6.215,-5.959,-5.582,-3.035,-3.035,-2.956,-2.667,-2.284,-2.253,-2.176,-1.857,-7.797,-7.72,-7.463,-7.234,-4.942,-4.93,-4.807,-4.591,12.64,-8.86
"2024-04-04 06:00:00",13163,-5.954,-6.206,-5.955,-5.583,-3.076,-3.062,-2.982,-2.686,-2.337,-2.298,-2.187,-1.863,-7.772,-7.696,-7.47,-7.241,-4.946,-4.916,-4.839,-4.621,12.54,-8.83
"2024-04-04 09:00:00",13164,-5.84,-6.08,-5.842,-5.484,-2.939,-2.929,-2.856,-2.579,-2.19,-2.154,-2.091,-1.778,-7.622,-7.554,-7.316,-7.104,-4.815,-4.816,-4.693,-4.493,12.81,-7.736
"2024-04-04 12:00:00",13165,-5.832,-6.083,-5.923,-5.58,-2.896,-2.927,-2.887,-2.654,-2.117,-2.136,-2.121,-1.839,-7.671,-7.626,-7.278,-7.115,-4.866,-4.916,-4.665,-4.508,13.52,-4.025
"2024-04-04 15:00:00",13166,-5.494,-5.743,-5.59,-5.252,-2.6,-2.627,-2.585,-2.342,-1.857,-1.874,-1.785,-1.505,-7.274,-7.222,-6.943,-6.783,-4.538,-4.56,-4.377,-4.217,13.54,-1.777
"2024-04-04 18:00:00",13167,-5.801,-6.037,-5.854,-5.522,-2.996,-2.985,-2.926,-2.645,-2.298,-2.289,-2.093,-1.787,-7.483,-7.414,-7.281,-7.105,-4.827,-4.798,-4.761,-4.566,13.59,-3.036
"2024-04-04 21:00:00",13168,-5.991,-6.199,-6.006,-5.681,-3.237,-3.204,-3.133,-2.835,-2.561,-2.527,-2.298,-1.981,-7.607,-7.531,-7.49,-7.31,-4.996,-4.948,-4.988,-4.785,13.2,-6.457
"2024-04-05 00:00:00",13169,-5.881,-6.053,-5.881,-5.574,-3.117,-3.08,-3.01,-2.729,-2.414,-2.377,-2.222,-1.914,-7.466,-7.411,-7.358,-7.191,-4.858,-4.832,-4.841,-4.655,12.81,-8.56
"2024-04-05 03:00:00",13170,-5.835,-5.99,-5.836,-5.552,-3.064,-3.036,-2.971,-2.712,-2.34,-2.312,-2.209,-1.912,-7.406,-7.367,-7.295,-7.143,-4.806,-4.8,-4.773,-4.603,12.61,-9.01
"2024-04-05 06:00:00",13171,-5.847,-6.004,-5.866,-5.589,-3.09,-3.071,-3.013,-2.765,-2.366,-2.351,-2.245,-1.957,-7.425,-7.39,-7.312,-7.172,-4.832,-4.828,-4.792,-4.637,12.53,-9.06
"2024-04-05 09:00:00",13172,-5.732,-5.889,-5.752,-5.486,-2.978,-2.957,-2.902,-2.67,-2.258,-2.243,-2.154,-1.878,-7.328,-7.303,-7.195,-7.059,-4.723,-4.733,-4.679,-4.53,13.16,-9.22
"2024-04-05 12:00:00",13173,-5.488,-5.644,-5.565,-5.306,-2.621,-2.638,-2.617,-2.455,-1.84,-1.872,-1.935,-1.698,-7.146,-7.159,-6.862,-6.765,-4.477,-4.577,-4.31,-4.222,13.55,-4.415
"2024-04-05 15:00:00",13174,-5.288,-5.472,-5.41,-5.156,-2.451,-2.483,-2.469,-2.306,-1.704,-1.752,-1.745,-1.516,-6.968,-6.963,-6.68,-6.592,-4.327,-4.4,-4.168,-4.079,13.51,-0.208
"2024-04-05 18:00:00",13175,-5.351,-5.54,-5.447,-5.187,-2.595,-2.613,-2.584,-2.375,-1.928,-1.956,-1.802,-1.558,-6.981,-6.939,-6.798,-6.686,-4.412,-4.418,-4.341,-4.22,13.49,0.832
"2024-04-05 21:00:00",13176,-5.89,-6.076,-5.934,-5.674,-3.31,-3.276,-3.22,-2.947,-2.741,-2.722,-2.31,-2.035,-7.426,-7.345,-7.434,-7.29,-4.956,-4.872,-5.048,-4.875,13.22,-6.652
"2024-04-06 00:00:00",13177,-5.706,-5.839,-5.689,-5.437,-3.088,-3.026,-2.956,-2.698,-2.461,-2.413,-2.172,-1.894,-7.199,-7.152,-7.225,-7.073,-4.697,-4.654,-4.778,-4.603,12.81,-13.11
"2024-04-06 03:00:00",13178,-5.686,-5.804,-5.69,-5.456,-2.971,-2.951,-2.897,-2.693,-2.267,-2.252,-2.192,-1.936,-7.213,-7.2,-7.133,-7.018,-4.658,-4.673,-4.633,-4.504,12.61,-12.4
"2024-04-06 06:00:00",13179,-5.885,-6.02,-5.88,-5.647,-3.265,-3.229,-3.173,-2.935,-2.612,-2.59,-2.389,-2.124,-7.421,-7.377,-7.403,-7.274,-4.9,-4.857,-4.941,-4.792,12.53,-15.17
"2024-04-06 09:00:00",13180,-5.56,-5.687,-5.567,-5.332,-2.827,-2.81,-2.762,-2.585,-2.113,-2.101,-2.099,-1.862,-7.171,-7.169,-7.007,-6.888,-4.543,-4.583,-4.482,-4.366,13.43,-13.95
"2024-04-06 12:00:00",13181,-5.376,-5.54,-5.505,-5.279,-2.521,-2.575,-2.584,-2.487,-1.743,-1.808,-1.935,-1.755,-7.151,-7.184,-6.754,-6.686,-4.438,-4.57,-4.204,-4.16,13.65,-8.03
"2024-04-06 15:00:00",13182,-5.089,-5.303,-5.26,-5.02,-2.262,-2.34,-2.359,-2.237,-1.539,-1.633,-1.633,-1.454,-6.903,-6.895,-6.494,-6.424,-4.219,-4.302,-3.996,-3.945,13.53,-1.581
"2024-04-06 18:00:00",13183,-5.027,-5.244,-5.093,-4.819,-2.356,-2.348,-2.312,-2.102,-1.761,-1.766,-1.525,-1.29,-6.721,-6.655,-6.516,-6.367,-4.114,-4.081,-4.092,-3.94,13.61,-3.717
"2024-04-06 21:00:00",13184,-5.932,-6.158,-5.944,-5.661,-3.363,-3.326,-3.267,-2.999,-2.83,-2.809,-2.377,-2.108,-7.567,-7.456,-7.482,-7.295,-5.011,-4.902,-5.096,-4.901,13.28,-10.38
"2024-04-07 00:00:00",13185,-5.637,-5.808,-5.587,-5.3,-2.964,-2.904,-2.825,-2.589,-2.341,-2.287,-2.121,-1.855,-7.255,-7.188,-7.126,-6.927,-4.621,-4.581,-4.644,-4.45,12.87,-16.34
"2024-04-07 03:00:00",13186,-5.728,-5.907,-5.718,-5.437,-2.973,-2.957,-2.905,-2.709,-2.289,-2.28,-2.222,-1.972,-7.4,-7.351,-7.158,-6.991,-4.722,-4.719,-4.644,-4.491,12.64,-14.7
"2024-04-07 06:00:00",13187,-5.761,-5.958,-5.751,-5.467,-3.041,-3.021,-2.966,-2.75,-2.388,-2.368,-2.248,-1.995,-7.458,-7.392,-7.224,-7.045,-4.779,-4.751,-4.727,-4.56,12.53,-15.76
"2024-04-07 09:00:00",13188,-5.695,-5.899,-5.686,-5.391,-2.957,-2.937,-2.883,-2.673,-2.302,-2.28,-2.18,-1.925,-7.424,-7.36,-7.149,-6.962,-4.714,-4.694,-4.644,-4.476,12.74,-16.31
"2024-04-07 12:00:00",13189,-5.498,-5.721,-5.523,-5.224,-2.712,-2.717,-2.678,-2.494,-2.046,-2.046,-1.985,-1.747,-7.285,-7.231,-6.933,-6.752,-4.536,-4.552,-4.41,-4.26,13.79,-14.26
"2024-04-07 15:00:00",13190,-5.269,-5.515,-5.349,-5.045,-2.483,-2.513,-2.492,-2.314,-1.822,-1.848,-1.748,-1.526,-7.111,-7.052,-6.71,-6.542,-4.361,-4.385,-4.207,-4.068,13.74,-11.85
"2024-04-07 18:00:00",13191,-5.721,-5.97,-5.759,-5.447,-3,-3.003,-2.962,-2.738,-2.386,-2.386,-2.18,-1.93,-7.509,-7.419,-7.202,-7.009,-4.803,-4.769,-4.727,-4.551,13.77,-14.04
